Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Amount,AmountToBePaid
ORD00008648,PROD00008648,USER00008648,3/2/2023,4/11/2024,Toys,461.53,1,Changed mind,Returned,406,56,Male,City44,Debit Card,Next-Day,29.28,461.53,432.25
ORD00008649,PROD00008649,USER00008649,5/16/2024,,Electronics,412.26,2,,Not Returned,,32,Male,City7,Credit Card,Express,46.85,824.52,777.67
ORD00008650,PROD00008650,USER00008650,4/19/2024,9/29/2023,Books,347.1,4,Wrong item,Returned,-203,36,Female,City85,Credit Card,Next-Day,4.25,1388.4,1384.15
ORD00008651,PROD00008651,USER00008651,10/11/2023,12/2/2024,Toys,478.72,2,Not as described,Returned,418,20,Female,City73,Gift Card,Standard,15.86,957.44,941.58
ORD00008652,PROD00008652,USER00008652,9/13/2023,5/15/2024,Clothing,217.29,5,Wrong item,Returned,245,38,Female,City29,Credit Card,Standard,35.56,1086.45,1050.89
ORD00008653,PROD00008653,USER00008653,12/22/2024,7/9/2024,Books,444.22,1,Wrong item,Returned,-166,67,Female,City37,Debit Card,Next-Day,17.64,444.22,426.58
ORD00008654,PROD00008654,USER00008654,7/25/2024,,Electronics,215.79,5,,Not Returned,,23,Female,City3,Debit Card,Standard,13.02,1078.95,1065.93
ORD00008655,PROD00008655,USER00008655,3/14/2024,,Toys,382.2,5,,Not Returned,,26,Female,City56,Gift Card,Express,10.19,1911,1900.81
ORD00008656,PROD00008656,USER00008656,5/5/2024,,Books,448.38,4,,Not Returned,,54,Female,City13,Gift Card,Next-Day,5.82,1793.52,1787.7
ORD00008657,PROD00008657,USER00008657,9/22/2023,2/10/2024,Home,275.85,2,Wrong item,Returned,141,56,Female,City93,PayPal,Standard,45.32,551.7,506.38
ORD00008658,PROD00008658,USER00008658,5/16/2023,,Home,124.61,5,,Not Returned,,37,Female,City41,Gift Card,Express,27.06,623.05,595.99
ORD00008659,PROD00008659,USER00008659,12/21/2024,,Toys,18.34,1,,Not Returned,,55,Female,City19,Credit Card,Standard,2.5,18.34,15.84
ORD00008660,PROD00008660,USER00008660,10/13/2024,5/20/2024,Electronics,62.39,1,Not as described,Returned,-146,64,Female,City80,PayPal,Next-Day,30.41,62.39,31.98
ORD00008661,PROD00008661,USER00008661,11/21/2023,,Books,162.9,1,,Not Returned,,45,Female,City69,Credit Card,Express,46.24,162.9,116.66
ORD00008662,PROD00008662,USER00008662,7/29/2024,,Toys,369.11,3,,Not Returned,,69,Female,City89,Debit Card,Standard,17.57,1107.33,1089.76
ORD00008663,PROD00008663,USER00008663,3/31/2023,1/13/2024,Electronics,352.72,4,Defective,Returned,288,52,Male,City82,Gift Card,Next-Day,45.99,1410.88,1364.89
ORD00008664,PROD00008664,USER00008664,12/26/2023,11/7/2024,Electronics,73.12,2,Wrong item,Returned,317,45,Male,City68,Credit Card,Next-Day,42.05,146.24,104.19
ORD00008665,PROD00008665,USER00008665,10/15/2024,,Electronics,58.82,5,,Not Returned,,42,Male,City97,PayPal,Next-Day,35.36,294.1,258.74
ORD00008666,PROD00008666,USER00008666,9/11/2024,8/6/2023,Clothing,292.63,5,Wrong item,Returned,-402,25,Female,City3,Credit Card,Next-Day,34.99,1463.15,1428.16
ORD00008667,PROD00008667,USER00008667,7/3/2024,,Books,79.56,1,,Not Returned,,66,Female,City100,Debit Card,Express,21.59,79.56,57.97
ORD00008668,PROD00008668,USER00008668,10/19/2024,,Books,264.01,4,,Not Returned,,21,Female,City39,PayPal,Next-Day,49.64,1056.04,1006.4
ORD00008669,PROD00008669,USER00008669,11/15/2023,9/9/2024,Toys,356.48,4,Changed mind,Returned,299,61,Male,City10,Credit Card,Standard,30.45,1425.92,1395.47
ORD00008670,PROD00008670,USER00008670,12/25/2023,,Books,252.44,4,,Not Returned,,44,Female,City84,PayPal,Next-Day,5.41,1009.76,1004.35
ORD00008671,PROD00008671,USER00008671,12/9/2024,,Electronics,439.01,4,,Not Returned,,30,Female,City42,Gift Card,Express,23.4,1756.04,1732.64
ORD00008672,PROD00008672,USER00008672,11/4/2023,3/2/2024,Clothing,314.31,3,Defective,Returned,119,68,Male,City6,PayPal,Standard,9.58,942.93,933.35
ORD00008673,PROD00008673,USER00008673,8/26/2024,6/6/2023,Electronics,273.5,1,Wrong item,Returned,-447,32,Male,City49,PayPal,Express,48.65,273.5,224.85
ORD00008674,PROD00008674,USER00008674,12/12/2024,,Clothing,102.6,1,,Not Returned,,49,Female,City94,Credit Card,Next-Day,5.1,102.6,97.5
ORD00008675,PROD00008675,USER00008675,12/7/2024,5/3/2024,Books,378.23,4,Defective,Returned,-218,32,Male,City86,Credit Card,Standard,24.67,1512.92,1488.25
ORD00008676,PROD00008676,USER00008676,8/31/2024,,Electronics,441.95,2,,Not Returned,,21,Female,City45,PayPal,Standard,3.12,883.9,880.78
ORD00008677,PROD00008677,USER00008677,5/3/2023,5/24/2024,Books,91.36,1,Defective,Returned,387,33,Female,City47,PayPal,Express,20.6,91.36,70.76
ORD00008678,PROD00008678,USER00008678,12/19/2023,3/29/2023,Clothing,93.31,2,Changed mind,Returned,-265,66,Male,City1,Gift Card,Next-Day,16.78,186.62,169.84
ORD00008679,PROD00008679,USER00008679,6/2/2023,2/26/2024,Toys,451.31,1,Wrong item,Returned,269,46,Female,City1,Debit Card,Next-Day,30.89,451.31,420.42
ORD00008680,PROD00008680,USER00008680,6/21/2023,9/7/2023,Toys,189.07,4,Changed mind,Returned,78,53,Female,City31,Credit Card,Standard,38.89,756.28,717.39
ORD00008681,PROD00008681,USER00008681,3/18/2024,9/15/2024,Clothing,147.57,5,Wrong item,Returned,181,59,Male,City23,Debit Card,Next-Day,21.96,737.85,715.89
ORD00008682,PROD00008682,USER00008682,7/1/2024,5/30/2024,Electronics,373.5,3,Defective,Returned,-32,55,Female,City54,Debit Card,Standard,8.73,1120.5,1111.77
ORD00008683,PROD00008683,USER00008683,5/18/2024,,Electronics,34.46,2,,Not Returned,,34,Female,City100,Gift Card,Next-Day,19.05,68.92,49.87
ORD00008684,PROD00008684,USER00008684,4/8/2024,,Clothing,484.15,4,,Not Returned,,25,Male,City18,PayPal,Next-Day,15.25,1936.6,1921.35
ORD00008685,PROD00008685,USER00008685,6/1/2023,8/12/2024,Books,239.82,2,Not as described,Returned,438,28,Male,City71,Debit Card,Next-Day,24.87,479.64,454.77
ORD00008686,PROD00008686,USER00008686,11/23/2024,,Home,211.65,2,,Not Returned,,21,Female,City68,Credit Card,Next-Day,19.92,423.3,403.38
ORD00008687,PROD00008687,USER00008687,4/24/2023,,Books,182.89,4,,Not Returned,,23,Female,City75,Debit Card,Express,32.1,731.56,699.46
ORD00008688,PROD00008688,USER00008688,3/26/2023,,Electronics,212.18,2,,Not Returned,,33,Male,City1,PayPal,Express,35.96,424.36,388.4
ORD00008689,PROD00008689,USER00008689,10/10/2023,2/5/2024,Toys,233.94,2,Wrong item,Returned,118,49,Male,City7,PayPal,Standard,22.17,467.88,445.71
ORD00008690,PROD00008690,USER00008690,7/16/2024,6/14/2023,Toys,294.87,4,Wrong item,Returned,-398,41,Male,City34,PayPal,Standard,25.54,1179.48,1153.94
ORD00008691,PROD00008691,USER00008691,3/4/2024,,Home,174.07,3,,Not Returned,,27,Female,City17,PayPal,Next-Day,7.33,522.21,514.88
ORD00008692,PROD00008692,USER00008692,9/10/2023,,Home,223.34,4,,Not Returned,,24,Male,City58,PayPal,Express,0.78,893.36,892.58
ORD00008693,PROD00008693,USER00008693,1/14/2023,,Electronics,61.29,1,,Not Returned,,27,Male,City90,Credit Card,Express,21.17,61.29,40.12
ORD00008694,PROD00008694,USER00008694,9/12/2023,3/12/2024,Clothing,228.68,5,Defective,Returned,182,37,Male,City100,Debit Card,Standard,0.59,1143.4,1142.81
ORD00008695,PROD00008695,USER00008695,10/28/2024,6/6/2024,Home,254.91,3,Not as described,Returned,-144,41,Female,City54,Credit Card,Express,10.16,764.73,754.57
ORD00008696,PROD00008696,USER00008696,8/5/2023,5/13/2024,Clothing,347.5,5,Not as described,Returned,282,23,Female,City91,Credit Card,Express,18.25,1737.5,1719.25
ORD00008697,PROD00008697,USER00008697,6/5/2023,,Toys,118.9,5,,Not Returned,,20,Male,City34,Credit Card,Next-Day,17.68,594.5,576.82
ORD00008698,PROD00008698,USER00008698,6/13/2023,12/4/2023,Clothing,309.16,5,Changed mind,Returned,174,27,Male,City32,Debit Card,Standard,30.98,1545.8,1514.82
ORD00008699,PROD00008699,USER00008699,8/25/2023,,Books,407.18,4,,Not Returned,,55,Male,City14,PayPal,Express,30.94,1628.72,1597.78
ORD00008700,PROD00008700,USER00008700,6/19/2023,10/22/2024,Clothing,37.74,3,Defective,Returned,491,36,Female,City57,Gift Card,Standard,33.43,113.22,79.79
ORD00008701,PROD00008701,USER00008701,8/12/2023,,Home,114.69,4,,Not Returned,,68,Female,City3,PayPal,Standard,16.45,458.76,442.31
ORD00008702,PROD00008702,USER00008702,8/1/2023,,Electronics,409.92,2,,Not Returned,,41,Female,City79,Credit Card,Next-Day,4.59,819.84,815.25
ORD00008703,PROD00008703,USER00008703,5/24/2023,,Clothing,125.01,3,,Not Returned,,68,Male,City98,Gift Card,Express,40.76,375.03,334.27
ORD00008704,PROD00008704,USER00008704,2/25/2024,,Clothing,499.16,4,,Not Returned,,61,Female,City55,Debit Card,Next-Day,9.04,1996.64,1987.6
ORD00008705,PROD00008705,USER00008705,4/22/2024,,Books,170.47,4,,Not Returned,,39,Female,City17,Debit Card,Standard,7.19,681.88,674.69
ORD00008706,PROD00008706,USER00008706,1/17/2023,12/30/2024,Books,79.59,4,Defective,Returned,713,68,Female,City85,Credit Card,Standard,2.26,318.36,316.1
ORD00008707,PROD00008707,USER00008707,12/21/2024,,Home,128.92,4,,Not Returned,,27,Female,City14,Credit Card,Next-Day,2.14,515.68,513.54
ORD00008708,PROD00008708,USER00008708,8/20/2023,,Toys,242.09,2,,Not Returned,,27,Female,City51,Debit Card,Standard,46.59,484.18,437.59
ORD00008709,PROD00008709,USER00008709,7/29/2023,,Books,28.62,1,,Not Returned,,34,Female,City48,Gift Card,Standard,17.73,28.62,10.89
ORD00008710,PROD00008710,USER00008710,6/22/2023,5/24/2024,Home,328.84,1,Wrong item,Returned,337,41,Female,City3,PayPal,Standard,7.49,328.84,321.35
ORD00008711,PROD00008711,USER00008711,11/17/2023,11/11/2024,Toys,440.71,1,Not as described,Returned,360,51,Female,City80,Debit Card,Express,8.24,440.71,432.47
ORD00008712,PROD00008712,USER00008712,6/24/2024,,Home,164.66,3,,Not Returned,,38,Male,City56,Gift Card,Standard,35.07,493.98,458.91
ORD00008713,PROD00008713,USER00008713,7/1/2024,,Clothing,252.26,1,,Not Returned,,70,Male,City38,PayPal,Express,24.7,252.26,227.56
ORD00008714,PROD00008714,USER00008714,7/2/2023,1/1/2024,Toys,114.62,1,Changed mind,Returned,183,21,Female,City61,Gift Card,Express,18.7,114.62,95.92
ORD00008715,PROD00008715,USER00008715,8/11/2024,2/26/2023,Books,474.46,2,Changed mind,Returned,-532,69,Female,City43,Debit Card,Express,5.37,948.92,943.55
ORD00008716,PROD00008716,USER00008716,6/9/2023,,Toys,147.11,2,,Not Returned,,59,Male,City96,Credit Card,Express,45.22,294.22,249
ORD00008717,PROD00008717,USER00008717,5/1/2024,1/21/2023,Toys,29.23,5,Defective,Returned,-466,28,Female,City82,Credit Card,Standard,10.68,146.15,135.47
ORD00008718,PROD00008718,USER00008718,7/16/2023,,Books,325.25,1,,Not Returned,,30,Male,City3,Gift Card,Express,48.34,325.25,276.91
ORD00008719,PROD00008719,USER00008719,5/23/2024,8/19/2024,Toys,379.51,3,Defective,Returned,88,41,Male,City14,PayPal,Express,11.88,1138.53,1126.65
ORD00008720,PROD00008720,USER00008720,4/24/2023,10/7/2024,Electronics,391.68,3,Changed mind,Returned,532,54,Female,City62,Debit Card,Express,26.37,1175.04,1148.67
ORD00008721,PROD00008721,USER00008721,1/6/2023,11/24/2023,Home,258.62,4,Not as described,Returned,322,60,Female,City90,Gift Card,Standard,2.23,1034.48,1032.25
ORD00008722,PROD00008722,USER00008722,4/5/2024,,Books,478.14,4,,Not Returned,,69,Male,City54,PayPal,Standard,14.81,1912.56,1897.75
ORD00008723,PROD00008723,USER00008723,8/4/2024,3/4/2023,Electronics,492.77,2,Not as described,Returned,-519,38,Male,City30,PayPal,Next-Day,28.99,985.54,956.55
ORD00008724,PROD00008724,USER00008724,12/23/2023,,Clothing,456.95,5,,Not Returned,,24,Male,City68,Gift Card,Standard,10.65,2284.75,2274.1
ORD00008725,PROD00008725,USER00008725,2/29/2024,,Clothing,415.59,3,,Not Returned,,67,Female,City76,Debit Card,Express,12.47,1246.77,1234.3
ORD00008726,PROD00008726,USER00008726,11/20/2023,,Toys,457.12,2,,Not Returned,,37,Female,City34,PayPal,Next-Day,40.24,914.24,874
ORD00008727,PROD00008727,USER00008727,8/30/2024,,Home,68.73,1,,Not Returned,,35,Male,City77,Debit Card,Express,31.3,68.73,37.43
ORD00008728,PROD00008728,USER00008728,9/26/2023,4/13/2023,Home,453.99,5,Wrong item,Returned,-166,29,Female,City39,Gift Card,Express,18.33,2269.95,2251.62
ORD00008729,PROD00008729,USER00008729,3/30/2023,,Books,434.64,3,,Not Returned,,37,Female,City97,Credit Card,Express,31.26,1303.92,1272.66
ORD00008730,PROD00008730,USER00008730,7/28/2023,8/29/2024,Books,286.56,2,Wrong item,Returned,398,31,Female,City88,Debit Card,Next-Day,25.79,573.12,547.33
ORD00008731,PROD00008731,USER00008731,10/14/2024,,Electronics,435.4,1,,Not Returned,,31,Male,City47,PayPal,Standard,14.33,435.4,421.07
ORD00008732,PROD00008732,USER00008732,10/6/2024,,Clothing,294.5,1,,Not Returned,,57,Female,City78,Debit Card,Standard,3.3,294.5,291.2
ORD00008733,PROD00008733,USER00008733,7/21/2023,12/1/2023,Clothing,253.96,1,Changed mind,Returned,133,52,Female,City26,Credit Card,Next-Day,42.09,253.96,211.87
ORD00008734,PROD00008734,USER00008734,6/3/2023,,Clothing,330.02,3,,Not Returned,,56,Male,City45,Gift Card,Next-Day,4.36,990.06,985.7
ORD00008735,PROD00008735,USER00008735,5/24/2024,,Toys,282.5,4,,Not Returned,,34,Male,City38,Gift Card,Next-Day,16.86,1130,1113.14
ORD00008736,PROD00008736,USER00008736,9/12/2023,,Home,435.07,5,,Not Returned,,43,Male,City10,Credit Card,Next-Day,30.06,2175.35,2145.29
ORD00008737,PROD00008737,USER00008737,9/14/2024,,Clothing,83.44,2,,Not Returned,,53,Male,City62,Debit Card,Next-Day,10.15,166.88,156.73
ORD00008738,PROD00008738,USER00008738,6/2/2024,1/23/2023,Home,227.89,2,Wrong item,Returned,-496,24,Male,City19,Gift Card,Express,32.34,455.78,423.44
ORD00008739,PROD00008739,USER00008739,12/24/2024,,Home,366.46,5,,Not Returned,,64,Male,City37,Debit Card,Next-Day,43.35,1832.3,1788.95
ORD00008740,PROD00008740,USER00008740,4/8/2024,7/26/2024,Electronics,79.44,5,Changed mind,Returned,109,69,Female,City9,Debit Card,Express,20.67,397.2,376.53
ORD00008741,PROD00008741,USER00008741,8/11/2023,,Toys,194.24,3,,Not Returned,,25,Male,City14,PayPal,Standard,28.22,582.72,554.5
ORD00008742,PROD00008742,USER00008742,6/9/2023,,Clothing,417.45,3,,Not Returned,,34,Male,City55,Gift Card,Next-Day,19.2,1252.35,1233.15
ORD00008743,PROD00008743,USER00008743,4/29/2023,5/4/2024,Electronics,459.5,5,Defective,Returned,371,33,Female,City8,Credit Card,Express,31.1,2297.5,2266.4
ORD00008744,PROD00008744,USER00008744,6/29/2023,12/8/2024,Home,492.3,3,Wrong item,Returned,528,58,Male,City1,PayPal,Next-Day,13.08,1476.9,1463.82
ORD00008745,PROD00008745,USER00008745,8/4/2024,,Books,117.14,5,,Not Returned,,47,Male,City93,Gift Card,Express,5.46,585.7,580.24
ORD00008746,PROD00008746,USER00008746,4/17/2023,,Home,223.16,5,,Not Returned,,21,Female,City100,Debit Card,Next-Day,3.44,1115.8,1112.36
ORD00008747,PROD00008747,USER00008747,9/29/2024,,Clothing,35.9,5,,Not Returned,,31,Female,City61,Gift Card,Express,31.35,179.5,148.15
ORD00008748,PROD00008748,USER00008748,11/10/2023,,Toys,290.63,5,,Not Returned,,53,Male,City48,Credit Card,Express,32.96,1453.15,1420.19
ORD00008749,PROD00008749,USER00008749,12/12/2023,,Books,238.93,3,,Not Returned,,23,Male,City7,Gift Card,Express,11.83,716.79,704.96
ORD00008750,PROD00008750,USER00008750,6/1/2023,1/25/2023,Electronics,156.81,5,Changed mind,Returned,-127,43,Male,City40,Gift Card,Express,29.85,784.05,754.2
ORD00008751,PROD00008751,USER00008751,4/23/2023,,Toys,157.61,2,,Not Returned,,19,Female,City36,Debit Card,Next-Day,26.27,315.22,288.95
ORD00008752,PROD00008752,USER00008752,4/22/2024,,Toys,268.08,3,,Not Returned,,29,Male,City45,Gift Card,Express,8.88,804.24,795.36
ORD00008753,PROD00008753,USER00008753,10/26/2024,,Clothing,197.79,2,,Not Returned,,68,Female,City15,Debit Card,Standard,7.53,395.58,388.05
ORD00008754,PROD00008754,USER00008754,2/19/2023,12/25/2024,Clothing,498.63,5,Defective,Returned,675,62,Male,City25,Credit Card,Express,35.47,2493.15,2457.68
ORD00008755,PROD00008755,USER00008755,10/23/2023,6/21/2023,Toys,360.33,2,Defective,Returned,-124,39,Male,City77,Gift Card,Express,16.85,720.66,703.81
ORD00008756,PROD00008756,USER00008756,9/10/2024,,Books,17.32,1,,Not Returned,,35,Male,City91,PayPal,Next-Day,24.75,17.32,-7.43
ORD00008757,PROD00008757,USER00008757,3/3/2023,8/18/2024,Electronics,36.76,5,Not as described,Returned,534,66,Female,City35,Gift Card,Standard,6.24,183.8,177.56
ORD00008758,PROD00008758,USER00008758,12/1/2024,8/6/2023,Electronics,230.76,5,Not as described,Returned,-483,31,Male,City70,Credit Card,Standard,18,1153.8,1135.8
ORD00008759,PROD00008759,USER00008759,7/17/2023,,Home,491.52,1,,Not Returned,,45,Male,City70,PayPal,Express,5.41,491.52,486.11
ORD00008760,PROD00008760,USER00008760,1/26/2024,,Clothing,233.23,1,,Not Returned,,55,Male,City78,Gift Card,Express,22.36,233.23,210.87
ORD00008761,PROD00008761,USER00008761,10/18/2024,8/28/2024,Books,285.04,4,Not as described,Returned,-51,29,Male,City85,Gift Card,Next-Day,38.88,1140.16,1101.28
ORD00008762,PROD00008762,USER00008762,10/16/2024,,Toys,33.75,1,,Not Returned,,59,Female,City73,Credit Card,Standard,46.62,33.75,-12.87
ORD00008763,PROD00008763,USER00008763,7/25/2024,,Home,20.55,5,,Not Returned,,45,Male,City46,Debit Card,Standard,14,102.75,88.75
ORD00008764,PROD00008764,USER00008764,2/13/2024,,Home,48.37,4,,Not Returned,,45,Male,City44,PayPal,Express,14.86,193.48,178.62
ORD00008765,PROD00008765,USER00008765,2/14/2024,,Home,193.73,3,,Not Returned,,66,Female,City93,Debit Card,Next-Day,26.29,581.19,554.9
ORD00008766,PROD00008766,USER00008766,10/30/2024,12/20/2023,Books,444.66,3,Wrong item,Returned,-315,67,Female,City46,PayPal,Standard,27.68,1333.98,1306.3
ORD00008767,PROD00008767,USER00008767,7/6/2024,8/15/2023,Home,187.26,5,Defective,Returned,-326,27,Female,City61,Debit Card,Express,31.61,936.3,904.69
ORD00008768,PROD00008768,USER00008768,4/10/2023,,Toys,237.71,2,,Not Returned,,32,Male,City74,PayPal,Standard,2.11,475.42,473.31
ORD00008769,PROD00008769,USER00008769,4/10/2023,1/18/2024,Toys,295.73,5,Not as described,Returned,283,21,Female,City22,Gift Card,Next-Day,39.77,1478.65,1438.88
ORD00008770,PROD00008770,USER00008770,12/6/2024,,Clothing,332.86,5,,Not Returned,,26,Male,City91,Credit Card,Express,49.92,1664.3,1614.38
ORD00008771,PROD00008771,USER00008771,10/14/2023,,Home,26.63,4,,Not Returned,,44,Female,City42,Debit Card,Express,8.25,106.52,98.27
ORD00008772,PROD00008772,USER00008772,8/18/2023,8/13/2024,Books,131.3,3,Wrong item,Returned,361,47,Female,City36,Debit Card,Next-Day,15.74,393.9,378.16
ORD00008773,PROD00008773,USER00008773,1/11/2024,,Clothing,457.86,1,,Not Returned,,38,Female,City75,Credit Card,Standard,42.99,457.86,414.87
ORD00008774,PROD00008774,USER00008774,5/26/2023,6/21/2024,Books,183.12,5,Not as described,Returned,392,38,Female,City15,Credit Card,Express,18.52,915.6,897.08
ORD00008775,PROD00008775,USER00008775,12/15/2024,10/19/2024,Toys,123.04,4,Not as described,Returned,-57,62,Male,City89,Debit Card,Standard,12.61,492.16,479.55
ORD00008776,PROD00008776,USER00008776,4/23/2024,3/29/2023,Toys,178.3,2,Not as described,Returned,-391,53,Male,City58,Debit Card,Next-Day,5.18,356.6,351.42
ORD00008777,PROD00008777,USER00008777,8/19/2023,,Electronics,430.84,1,,Not Returned,,43,Female,City76,PayPal,Express,43.31,430.84,387.53
ORD00008778,PROD00008778,USER00008778,5/29/2024,,Books,68.23,1,,Not Returned,,70,Male,City61,Gift Card,Express,9.96,68.23,58.27
ORD00008779,PROD00008779,USER00008779,11/7/2024,,Books,376.03,1,,Not Returned,,24,Female,City42,PayPal,Next-Day,37.88,376.03,338.15
ORD00008780,PROD00008780,USER00008780,2/14/2023,,Clothing,387.35,2,,Not Returned,,23,Male,City34,Debit Card,Express,22.85,774.7,751.85
ORD00008781,PROD00008781,USER00008781,4/20/2023,,Electronics,190.43,1,,Not Returned,,47,Female,City99,Debit Card,Next-Day,27.9,190.43,162.53
ORD00008782,PROD00008782,USER00008782,7/22/2024,,Clothing,30.75,4,,Not Returned,,64,Male,City68,PayPal,Standard,16.08,123,106.92
ORD00008783,PROD00008783,USER00008783,10/19/2024,2/22/2023,Toys,290.92,5,Defective,Returned,-605,60,Female,City74,Credit Card,Standard,15.24,1454.6,1439.36
ORD00008784,PROD00008784,USER00008784,1/13/2024,6/2/2023,Electronics,343.39,1,Not as described,Returned,-225,33,Male,City71,Gift Card,Next-Day,33.71,343.39,309.68
ORD00008785,PROD00008785,USER00008785,4/27/2023,,Home,145.84,3,,Not Returned,,28,Female,City19,Credit Card,Next-Day,40.07,437.52,397.45
ORD00008786,PROD00008786,USER00008786,4/8/2023,,Home,193.38,2,,Not Returned,,46,Female,City57,Credit Card,Express,22.49,386.76,364.27
ORD00008787,PROD00008787,USER00008787,4/7/2024,9/2/2024,Electronics,38.35,2,Wrong item,Returned,148,61,Male,City36,Gift Card,Standard,29.23,76.7,47.47
ORD00008788,PROD00008788,USER00008788,8/31/2024,10/5/2023,Toys,67.49,3,Not as described,Returned,-331,37,Male,City44,PayPal,Next-Day,27.24,202.47,175.23
ORD00008789,PROD00008789,USER00008789,9/25/2023,7/3/2024,Home,139.85,4,Not as described,Returned,282,41,Male,City86,Debit Card,Next-Day,30.88,559.4,528.52
